student_id,cgpa,hackathons,papers_presented,core_courses,teacher_assistance,sem_consistency
1028,8.756395188280564,1,10,4,2,0.7187890348200257
1029,4.552803785946045,2,4,5,3,0.2153305275287315
1030,8.631323793205418,3,1,7,0,0.721909573992304
1031,2.296061077723941,2,3,3,1,0.8106657734835124
1032,6.770159027856424,0,6,4,4,0.4118974783621112
1033,3.8400706983016244,5,6,3,0,0.7464192328441049
1034,2.9645350862182305,2,2,6,5,0.4040299503284599
1035,2.6156256130336732,5,4,6,3,0.67835062945502
1036,7.570310207025118,3,0,7,1,0.763997049319543
1037,4.718999710144529,1,9,4,1,0.9919266183081108
1038,7.798134172230092,5,9,5,0,0.3453966620635961
1039,2.522850726391539,4,9,4,1,0.41104078057461146
1040,4.522322702644883,2,10,3,3,0.16562005941017133
1041,6.315930339002698,3,0,6,0,0.2040730584018069
1042,8.32578531871171,3,4,3,4,0.6933950025983777
1043,4.550020023456559,5,9,7,0,0.9170455901544761
1044,7.007131011496073,1,8,6,0,0.39460495166124054
1045,9.087821985889498,0,0,5,4,0.17984444683554124
1046,6.9269055054584365,2,0,6,5,0.28509949938299406
1047,3.86367579802907,3,3,4,3,0.4550517048081386
1048,2.195206252452304,1,3,4,5,0.2906503293653684
1049,8.960790991207439,4,1,6,5,0.23357908312186626
1050,2.170155286803097,3,8,7,5,0.7359844887570796
1051,8.997613381473595,1,8,4,2,0.007844921240623193
1052,6.231497072217696,0,1,4,5,0.5392305273364831
1053,9.512541588103169,0,8,5,2,0.7937668070297539
1054,8.390265886189322,3,5,6,4,0.2662282863174682
1055,9.9834728842667,3,7,4,3,0.6032915106120174
1056,4.805694523613681,5,9,7,5,0.6689001056186178
1057,8.137506311449016,2,3,3,1,0.65502469640509
1058,5.215447308873937,1,1,6,4,0.4458496341987177
1059,5.839004962431271,3,1,5,2,0.3465779878757792
1060,7.020043705746961,2,8,4,3,0.8359240730278135
1061,8.989416913490711,5,0,7,0,0.7584459569998643
1062,9.87266775359436,2,6,6,3,0.3212551734139125
1063,8.146187310916146,3,10,7,3,0.10301919444220609
1064,5.34213425733867,0,2,7,5,0.07180754544546919
1065,5.3708560182165614,1,2,5,5,0.09427597789893605
1066,7.900658412711132,1,1,6,2,0.5828693611920428
1067,3.9102171661464187,0,9,4,2,0.05166217582898969
1068,2.8837929050511573,3,5,5,5,0.3369268749640384
1069,4.836977261126212,1,9,4,5,0.7531997019142294
1070,4.297911933232654,3,1,3,1,0.2943481665153781
1071,4.370464963647921,5,9,7,1,0.7633080771801298
1072,3.8688620083992795,3,3,3,4,0.7454670382070553
1073,2.336745517090895,2,9,7,5,0.24582713263321632
1074,2.1429914778673105,0,8,5,0,0.7288221800927455
1075,9.901779117888253,3,8,4,1,0.7477766382721007
1076,5.422185069886899,5,5,4,2,0.39745392566702686
1077,5.074613177277453,4,3,5,3,0.21042048374151823
1078,7.437178261544559,0,6,6,4,0.5212708068918691
1079,3.7460311029205133,1,0,3,1,0.9213975880001963
1080,9.599689471601803,2,3,3,3,0.639616732432062
1081,8.290760115324417,1,4,4,3,0.1729224976272612
1082,2.715288018498076,5,7,4,1,0.6827569247335199
1083,5.340646206279427,5,1,4,0,0.42720302728183457
1084,9.032946460497318,1,4,5,0,0.591528797355373
1085,9.557856178331281,0,5,6,4,0.7340640350231079
1086,5.739212089998958,1,4,3,0,0.5149473515144448
1087,6.907291113685662,3,8,7,4,0.8139839745733086
1088,3.336271568736602,1,9,5,2,0.7221555793166278
1089,9.929349009095812,2,0,3,1,0.6150733400185107
1090,3.853373611067547,2,2,6,3,0.1507928158323515
1091,9.541854193081004,4,1,5,4,0.8359491109115683
1092,7.197173191938948,2,2,3,0,0.935905585319816
1093,6.861894359030873,1,9,5,4,0.13696512380929482
1094,6.101508088132069,2,8,3,5,0.48824112943343057
1095,3.8453584937420695,0,8,3,4,0.2588887419705045
1096,3.412224256044066,2,9,6,0,0.7545233074255646
1097,3.763889672561403,3,1,7,5,0.7216296360047
1098,3.491506097154036,0,2,6,5,0.1408851205703987
1099,8.236675788534026,4,3,3,0,0.8770272712616372
1100,4.801002073333841,3,8,5,5,0.18097306397800228
1101,2.462741412507171,1,2,6,1,0.7972590256481075
1102,9.752821041126492,1,6,7,3,0.4569803596280049
1103,9.070287079707406,1,2,3,1,0.32827229355815124
1104,9.422018265561704,3,6,6,1,0.1582392626742135
1105,9.959262581171483,3,6,6,0,0.1676142561466294
1106,3.3911619937558983,3,8,6,0,0.6618905547009003
1107,5.16993615122127,0,1,6,3,0.5504303879471205
1108,8.06590780563273,5,5,5,4,0.1220854216512327
1109,7.568164944430338,0,8,7,1,0.11269786043832519
1110,3.2311672507188405,1,1,7,5,0.07231057477279146
1111,8.526664999924943,5,1,3,3,0.7437673473735441
1112,3.7955245746932853,2,4,4,1,0.7118820852292892
1113,3.7905409185809846,1,9,5,4,0.05843099085457515
1114,6.295795383147309,4,9,3,5,0.560270075596973
1115,6.743519478733625,0,9,3,1,0.0846761552426899
1116,6.640689662702489,3,7,6,2,0.9037457706089417
1117,2.731894699182039,0,10,4,3,0.9071174191801324
1118,9.019686901043043,3,8,4,0,0.6982329898131301
1119,4.1248003407096485,5,1,5,1,0.92618892143945
1120,3.0361193702624334,4,4,4,5,0.8114530304136905
1121,9.109984638951818,5,6,3,5,0.8285385759270494
1122,9.645211985838028,4,5,4,3,0.5697078505699332
1123,8.897020938123605,0,5,4,3,0.3060591982161759
1124,8.476128597799025,3,6,7,5,0.21779911511642158
1125,7.241935845112174,5,2,3,5,0.3272000220389292
1126,6.4068589648731145,4,2,4,5,0.6284954300890621
1127,2.695894079291281,1,9,4,1,0.17265653583239893
1128,5.26762570456559,1,8,6,5,0.2586402366373216
1129,4.981508136098512,5,7,4,0,0.46806086279546444
1130,4.07803027008261,3,4,4,5,0.23305009852461556
1131,7.7873609095086795,5,5,7,0,0.5886436697160616
1132,5.9670058806301665,0,10,3,1,0.9231760284563298
1133,2.6483697272611835,4,9,5,3,0.7480893657031265
1134,3.7614656155984907,0,0,3,0,0.666426614148913
1135,7.466070109276767,1,9,6,1,0.5827214759837788
1136,2.6090468759224015,4,0,3,5,0.4879479092570649
1137,8.809655312390149,5,3,4,1,0.1865638596346597
1138,5.961172216111795,0,1,6,5,0.8947104554268656
1139,5.844692618613184,2,10,3,1,0.24853600201283632
1140,6.739262277276141,3,6,6,3,0.09130887757816075
1141,8.597447727401192,3,1,5,0,0.7500151792286952
1142,4.782473663217544,2,9,3,3,0.1756155343311664
1143,7.4241292204725085,1,1,4,2,0.371895999541176
1144,6.5258557119663285,4,4,6,5,0.028284928290979727
1145,4.136226161355371,3,3,7,0,0.13706794254044807
1146,9.029039890841265,2,7,6,3,0.17320363075991208
1147,8.379408172855424,5,3,7,0,0.05441012775017795
1148,7.267614677267404,2,5,4,2,0.6566569566228452
1149,8.804653832753935,1,4,5,4,0.8370077958031172
1150,8.938353607678419,1,10,7,5,0.37331540636594096
1151,7.666903813720278,0,1,5,5,0.8745764767182007
1152,8.696106626909376,3,10,6,1,0.2133465745601265
1153,7.579771693354269,0,7,4,5,0.3253904235612395
1154,7.441126174082403,2,1,7,5,0.1507369930311684
1155,6.948891025721474,4,8,6,3,0.6205591954189986
1156,8.02173311646113,4,8,3,5,0.41986959087030684
1157,3.2688408423445896,1,2,6,5,0.6132833468418987
1158,9.046966073591427,4,3,5,2,0.7616749053941836
1159,8.974748221961857,4,7,4,2,0.5457030160329485
1160,2.233978264276473,4,8,4,0,0.6276303549017879
1161,8.606534004518101,2,2,6,0,0.9352503143943329
1162,3.0309589397875616,4,4,3,5,0.2990643096088431
1163,4.680950834073135,5,10,5,5,0.35916393863395313
1164,7.948066050332862,4,7,6,1,0.7177033617093369
1165,3.2860791683864656,4,2,6,0,0.6113055170553867
1166,8.543736192952498,0,6,4,3,0.17853290453971482
1167,8.657073423661934,2,10,5,5,0.3761473100104902
1168,6.05974187008669,1,7,3,3,0.46783801312471496
1169,2.0510869737346686,0,9,4,5,0.41938983796838936
1170,4.296305065399302,3,10,6,3,0.1782748083220408
1171,6.935415347005938,2,2,4,4,0.9244300917842623
1172,9.849489424219389,5,1,4,3,0.7623187616939758
1173,7.054508216133347,2,9,7,0,0.48135583210785227
1174,4.078428648513278,3,6,4,5,0.6800610283068366
1175,7.072045624796891,3,8,4,0,0.8972826721355218
1176,6.319883037726844,3,0,5,3,0.13617414236157122
1177,8.23876316120915,1,2,4,2,0.2503730507069777
1178,2.8558451106156673,4,4,3,2,0.542701247256645
1179,8.088223220016225,2,2,6,2,0.7990103713523586
1180,6.330132629408882,4,0,5,5,0.03625489544152738
1181,9.703936030871958,4,6,4,1,0.9840181501963605
1182,4.734977328309489,5,6,3,4,0.45490660288239715
1183,7.060975145071585,3,9,6,3,0.359231140621723
1184,9.45622484408014,1,7,5,1,0.29272443783977187
1185,2.820077823925434,5,4,3,2,0.17435670765087163
1186,9.497827897891609,0,9,4,3,0.7915739089300279
1187,7.503085778406507,1,4,7,1,0.9554141647460965
1188,2.5426964728413752,4,4,7,0,0.4136447548453982
1189,4.40770853557453,1,0,5,2,0.9524206947534563
1190,7.665376709162253,3,9,3,1,0.8237976154350342
1191,2.5388048117501736,0,4,6,5,0.4810511274763183
1192,6.657363681410186,3,5,3,0,0.6740261791261327
1193,4.767064455623654,0,0,7,2,0.43498417917046295
1194,6.967324142139817,5,10,5,4,0.5587234082125524
1195,2.365936270500103,4,6,4,2,0.05804633701850381
1196,8.97229444921901,0,0,3,5,0.6962634753005331
1197,9.787911753419175,0,10,7,4,0.05282464448413671
1198,9.751022842285533,0,1,6,4,0.8170849469196495
1199,7.997214653943398,1,1,5,4,0.8249469294605575
1200,3.0406899210450558,5,4,4,3,0.2370772875562146
1201,8.066105567432182,1,9,3,3,0.32366278103580026
1202,2.196695331670412,4,6,6,4,0.4813103785582933
1203,2.176988412231978,0,0,4,0,0.5966629069324815
1204,4.58888175319633,5,9,7,4,0.2873536617419967
1205,5.909145523237326,5,0,7,1,0.592486404631925
1206,8.163259342462347,2,0,6,4,0.29778707322929887
1207,7.4663630128520415,4,5,7,3,0.05549072107106068
1208,5.567221651013987,5,1,5,3,0.0025275498319089484
1209,4.189013330253327,0,0,6,1,0.1011510579184286
1210,9.97699600126169,0,5,7,1,0.7922507001640182
1211,5.409450417887784,5,1,3,2,0.9614313123833371
1212,5.611096194637404,1,5,7,0,0.42696619928121926
1213,3.3089905695333535,4,9,5,0,0.5126839534499428
1214,8.358476389999435,0,7,4,0,0.14684816907342613
1215,7.549457806251909,5,1,4,5,0.551031352680157
1216,3.766156902310083,0,10,7,3,0.14465490200697684
1217,2.6590483649267416,5,8,4,0,0.6112143311988301
1218,7.443994416597705,4,7,7,2,0.9332586675808539
1219,7.236089714249082,5,9,5,2,0.1956985393030396
1220,4.186076215985675,2,0,4,0,0.764563718057102
1221,9.606908498003282,5,6,3,1,0.023502422818324042
1222,3.208463134247202,5,9,7,2,0.375497241321621
1223,5.458678408340815,4,5,4,1,0.11074850783050905
1224,9.548927361340791,5,5,5,3,0.35247544159569943
1225,5.3578185354089785,4,5,5,5,0.1735369196388835
1226,7.108207581312684,2,5,3,2,0.3733049901228874
1227,5.180755183702354,4,9,5,1,0.41752280610753034
1228,4.19372161878936,0,6,5,0,0.3005911227809184
1229,9.871821183678627,4,2,4,3,0.6566219494731291
1230,5.274672050520344,2,5,7,4,0.9188520512589097
1231,9.152793629433075,3,2,6,4,0.40059537410527235
1232,3.8396368471286895,5,6,5,0,0.19234315647502143
1233,3.7048376322006664,4,6,5,3,0.27072275819598335
1234,2.249072663076091,5,7,6,3,0.854000823496369
1235,7.21333460300708,1,1,5,3,0.5716397232701479
1236,4.948210749790089,0,8,4,3,0.4550110323069573
1237,8.914865998717097,0,4,4,4,0.1496367215089267
1238,5.785679253532457,1,8,6,1,0.44972730832378194
1239,9.745547423317774,1,9,5,3,0.27849200335738666
1240,3.484204125624969,4,4,5,1,0.9431631278533492
1241,8.948985343644885,1,6,7,3,0.8840701094157313
1242,8.212774822333934,3,10,5,2,0.08390254182819801
1243,8.167374757152416,5,8,4,5,0.5166534892612429
1244,8.758265824935101,5,3,3,2,0.22505834551467208
1245,8.088191927543992,2,1,3,5,0.4107770895242906
1246,7.009762573051323,1,8,3,2,0.8768479982514564
1247,3.0499590214591006,1,1,3,3,0.5275145198885448
1248,2.2602094359300153,3,2,5,1,0.33421529337075984
1249,9.366782782525494,0,9,5,5,0.20788835410499706
1250,6.933202516165904,0,1,7,4,0.8003248594064892
1251,8.37229832780941,5,2,5,0,0.6245180153643471
1252,5.852178812100401,5,5,3,5,0.4680654604262312
1253,2.938465511699156,4,2,6,5,0.21748435386297804
1254,3.0014863376204035,3,9,6,4,0.3342463741571313
1255,7.484522297831771,2,7,4,3,0.9598434267385185
1256,5.4424471591957015,2,10,4,2,0.5200899376058343
1257,3.6041978136026938,3,5,5,2,0.40069928124325294
1258,5.932756373931495,2,6,6,1,0.5214220423483239
1259,2.5136714966010727,0,0,3,3,0.7789885058996087
1260,6.65577121531519,2,2,3,4,0.3401089365028688
1261,4.151947235480781,2,2,3,3,0.17870612093260885
1262,8.380472805097504,3,1,5,3,0.5849361183390478
1263,4.48289567138859,3,6,5,2,0.6652041034810672
1264,5.64176119265441,2,8,7,4,0.7127180029585496
1265,2.092964319264805,1,3,3,0,0.8819875907661296
1266,2.579575102356471,3,4,3,5,0.37117412068911304
1267,5.1399484512534785,4,2,5,2,0.0753548962288918
1268,5.839510677736988,4,10,5,4,0.9583485836309422
1269,6.80016438495443,0,8,7,1,0.4350119274374752
1270,4.333300629674426,2,3,7,5,0.6232575096731313
1271,7.55985508901234,1,4,4,5,0.6663053231282923
1272,8.880979177513638,0,0,6,2,0.5465137087012035
1273,8.238807911146798,2,10,3,1,0.2052575297362701
1274,2.316950602786857,3,1,3,2,0.7551430501161415
1275,5.8440555780626315,4,8,7,3,0.8037519743040816
1276,2.839441427345399,5,1,7,4,0.5529755860174398
1277,3.9363601269002197,1,4,4,1,0.48856116058484156
1278,9.893300746137172,5,7,6,5,0.11393818312798532
1279,3.139964343212106,4,2,4,2,0.08395166149978384
1280,5.9911052276108485,5,5,6,5,0.3395648455635287
1281,6.945245874544953,3,3,3,1,0.31084615551739325
1282,7.619719764352832,2,10,4,5,0.9536564509632712
1283,6.477189467895313,3,6,7,2,0.7836227424434298
1284,2.0781667793534693,5,9,4,2,0.6599242952590599
1285,4.611690465951935,3,2,4,0,0.5176480890176051
1286,6.141693147077691,4,5,3,5,0.16736753072665134
1287,2.702931993158667,1,9,7,0,0.9784566721842839
1288,4.805015449673446,3,8,7,0,0.37504069824021
1289,2.2656248703309325,4,10,5,5,0.1069256024472448
1290,2.628627977240166,1,9,5,1,0.4937988957157461
1291,5.1753862096127685,2,0,5,3,0.8739980116130832
1292,3.061726032344483,5,2,3,2,0.8872910017773294
1293,6.540326786092465,2,1,4,4,0.010965916056447256
1294,7.515719753098126,0,7,7,0,0.8862957447513997
1295,8.404693592872663,4,6,7,1,0.2714842174998585
1296,3.6012019539584808,1,1,4,5,0.038972363968423074
1297,3.339860658072558,3,5,7,1,0.8477902703628744
1298,2.836542722675202,2,2,4,1,0.8638667559882083
1299,7.091441996349094,1,7,3,5,0.59623107984235
1300,7.651805811895209,4,9,3,4,0.5744337572963584
1301,2.2526891586051363,0,2,3,5,0.8131202726214194
1302,9.489697969949518,2,9,4,4,0.7863095527102798
1303,2.4157702692117793,5,8,4,5,0.8901054734427041
1304,6.330370682408564,1,0,6,0,0.5527474475967035
1305,7.672484155607331,5,4,7,4,0.9676470927328087
1306,8.967752989968684,1,2,7,0,0.9961468309333384
1307,7.712695457059422,1,5,6,4,0.11654460999863259
1308,8.413824664558334,4,9,6,4,0.8495437595541221
1309,4.7156015403424485,4,1,3,5,0.499822257748589
1310,8.518600909972097,4,8,6,4,0.3875663382998321
1311,2.640918771077401,3,5,4,0,0.613072309882715
1312,9.158533248484222,1,6,5,5,0.055965557262007026
1313,6.38073900922989,2,4,4,2,0.5064611187670799
1314,8.53838215969995,5,8,6,0,0.8708905700266667
1315,5.618546276146401,4,0,7,2,0.2134615161389688
1316,7.1486215615722,4,4,4,1,0.4263898947694251
1317,6.211221287488906,5,10,7,5,0.9394808877148755
1318,7.852716174042655,5,9,4,1,0.4285638378056973
1319,2.6530398562447166,1,10,7,5,0.3583676323323983
1320,2.4828166719245104,4,5,4,5,0.4405366481233782
1321,3.9768258720811716,5,6,7,0,0.5194527665175563
1322,3.2763574409055067,3,3,5,2,0.6319913441314688
1323,8.974268532737614,3,0,3,5,0.8006928009167311
1324,3.7537118988643545,4,10,4,2,0.45210220576431426
1325,9.806922046553051,5,7,5,5,0.8174809350901403
1326,4.695166334168855,1,9,3,2,0.5337206613520806
1327,3.4569433255095943,1,3,4,1,0.33848051036797766
1328,8.317588057139833,1,2,5,0,0.6579508281194142
1329,7.269662204007009,0,6,5,5,0.7177222547434914
1330,5.985565731625112,4,1,5,3,0.5580489756294875
1331,6.44290840750105,1,7,6,2,0.05661497313472341
1332,7.753614226178111,3,5,7,2,0.1698828751608249
1333,3.82763793065039,5,6,3,3,0.2852977208902282
1334,9.970671328453935,2,4,7,0,0.2826256059514931
1335,9.798345297174265,2,8,7,2,0.6734208002468706
1336,7.202605490775495,1,4,7,0,0.018348661673632582
1337,3.596339607433161,2,10,5,2,0.7556817770495199
1338,7.4418259394503306,2,4,7,4,0.2653424748069332
1339,2.5775872718334067,0,2,6,2,0.3100218462161024
1340,2.2452200176464485,3,10,4,4,0.5279098279439243
1341,4.0614631080897095,3,0,5,5,0.21592560093895752
1342,5.70098365391453,0,1,3,0,0.8844713135755276
1343,8.946180043267045,0,7,4,2,0.08536877932656528
1344,7.817352558130464,2,0,4,1,0.44438236230106487
1345,7.941652169599848,4,6,4,1,0.84942226945489
1346,5.403946675584603,5,4,7,3,0.6158438944212358
1347,4.767479940375703,5,2,7,1,0.29232951584263345
1348,4.968310103876822,2,10,5,4,0.4207602077764607
1349,9.901196509888463,5,6,7,1,0.7066943803425146
1350,2.32087353129986,0,8,7,1,0.9732607433638993
1351,8.936251968979589,3,1,7,1,0.8931387183794335
1352,6.629403268579147,5,7,5,2,0.3424328083823768
1353,5.508923353516724,2,8,5,3,0.9981978792878575
1354,7.802061283321092,4,10,6,0,0.003504663531058272
1355,5.893351531397623,2,2,6,3,0.02762975580841509
1356,8.987385904653284,1,1,6,4,0.8238405151711938
1357,9.205614912090068,2,6,6,2,0.19946268683305202
1358,5.373767414987643,0,4,4,5,0.06076926839624086
1359,4.214622377880413,3,4,4,2,0.23714807323650222
1360,6.738802628746898,3,9,6,1,0.4261001539808602
1361,9.298906764933527,5,4,6,1,0.7305662704334048
1362,3.6852975120453326,0,3,3,4,0.6243355265512055
1363,6.983732668507862,1,4,4,5,0.23762121756042043
1364,7.052481760740164,0,3,3,2,0.5032704481005844
1365,7.864904179322248,2,5,3,5,0.9262141053985687
1366,3.0525414810180784,0,3,7,0,0.8150077769837577
1367,7.7265997174567085,0,1,5,3,0.3231897848317934
1368,9.272260165325129,1,8,4,2,0.9822645613556963
1369,3.4374648709619358,2,1,6,5,0.708620400435131
1370,3.900346599391021,4,8,6,0,0.06244935566678178
1371,9.771160752333117,4,9,5,0,0.03516071328863868
1372,3.447815621675918,3,5,4,3,0.16840794901002998
1373,8.835080746956633,5,8,6,0,0.7278558680501468
1374,5.938222851584278,0,8,6,4,0.1837389258424279
1375,3.9778485952254163,3,2,7,0,0.5114867692088335
1376,8.96599921018009,1,0,3,5,0.09326012018083174
1377,5.562442040021324,4,0,6,4,0.9208861578301951
1378,6.1185388314375215,0,2,4,0,0.34396061358356755
1379,4.8738669551981255,1,4,5,1,0.9081320565606308
1380,6.743606811479419,5,2,7,0,0.9448756419105443
1381,3.308190980680182,1,8,4,4,0.006128647313680791
1382,5.128652293214086,0,8,7,0,0.46413518719873204
1383,9.7552985786823,5,2,3,0,0.024656055706892888
1384,4.06506746160902,1,2,6,0,0.9086927663029059
1385,7.253893316330338,5,4,4,4,0.5184075447345758
1386,4.601520513797559,0,1,5,0,0.07494401269849682
1387,8.187785005492806,0,5,3,3,0.11027672827656687
1388,3.0469892857467986,5,6,3,5,0.38350902449273905
1389,9.758568360628358,2,8,7,3,0.9402341928728895
1390,5.630316331069114,3,5,3,4,0.6929091515680809
1391,3.8884037067717117,1,2,4,1,0.8676188661891324
1392,2.5879739786401013,1,4,7,3,0.36645664633997965
1393,3.358063240700326,2,3,3,5,0.04321369954999832
1394,6.158191588448141,2,4,5,2,0.9743176372044141
1395,4.69602541145029,2,7,4,5,0.017172990662369547
1396,8.631066927060875,4,7,5,3,0.947651653081089
1397,5.4471001892944475,4,5,5,2,0.3686774238491447
1398,3.9897141807010392,5,0,7,4,0.010090405021881521
1399,6.93715989283224,4,7,6,5,0.6891572317245083
1400,7.6542177350835665,0,7,7,1,0.9805403040313542
1401,3.336335263207599,5,1,4,2,0.9656257228375925
1402,3.3409537303065413,1,3,4,2,0.16093701120241843
1403,2.2933714154683438,3,1,7,5,0.18124780606615498
1404,7.891216120525124,0,3,6,3,0.5655389146196601
1405,7.310436220974441,1,9,7,2,0.6373048264283244
1406,5.797047005998511,1,6,4,4,0.7394179136658656
1407,8.753363591753576,5,8,6,5,0.1810503604721475
1408,8.445361223600425,2,7,4,4,0.9590070867644345
1409,6.682834915174017,2,8,6,5,0.6387392562892379
1410,8.946170244106069,0,7,6,4,0.8470469188705548
1411,3.646729680294146,2,1,7,3,0.5400657152841718
1412,2.895356955181823,1,6,7,5,0.4142768475898826
1413,4.157996892135917,2,1,7,1,0.977182906594996
1414,2.456694848714519,4,10,6,3,0.5821213708198361
1415,6.249356224008256,2,1,6,4,0.8668735827991789
1416,9.492845538359692,1,3,4,5,0.9532923963662899
1417,2.314748325348077,5,0,5,3,0.6753546270086592
1418,2.9768793120802144,0,4,7,4,0.548938678518675
1419,5.617592226267482,3,5,4,0,0.0035108509106506203
1420,9.47100014022324,2,8,4,0,0.04001964073900599
1421,4.529248839814004,1,9,3,2,0.20085121605111633
1422,6.0578784695071395,3,7,7,1,0.18600843185599525
1423,2.3325828724031368,3,1,4,0,0.25475879519984534
1424,3.186745607696711,4,0,3,4,0.3049346376976608
1425,9.893040983670776,3,1,7,3,0.36006549355072826
1426,9.720949571488365,5,6,6,5,0.42053769006887654
1427,2.039519847475277,1,3,3,3,0.09886633845601467
1428,9.614494283385913,1,9,6,2,0.04236193195278204
1429,7.112959502524003,2,4,5,3,0.6739444490730234
1430,8.943346356160177,2,6,5,0,0.5373348248430777
1431,5.637918845070873,2,2,5,3,0.44414420222011963
1432,6.124768228634002,5,9,5,0,0.6344399411683523
1433,5.9107726420553615,3,1,4,0,0.8276794072035405
1434,7.334914060368835,3,6,5,1,0.4276929091162046
1435,3.1172100380505032,4,4,4,2,0.6411194650519794
1436,2.2397887189814236,5,0,4,4,0.9535722238351587
1437,4.463439532729527,2,0,7,0,0.8396244958615607
1438,7.637446101893174,0,8,4,5,0.42600081050240945
1439,3.614827616983587,4,4,4,2,0.644716837814743
1440,7.3874594665993385,0,0,5,4,0.17707092191593976
1441,9.759296368858163,3,6,4,5,0.5605221848950899
1442,2.751205726315347,4,8,6,3,0.9813282911384428
1443,7.38081694580101,4,10,5,2,0.5183151152025223
1444,5.550001754436569,1,0,3,5,0.9276382991901473
1445,8.945138035020044,3,9,5,2,0.4073349205032607
1446,3.4171983155790873,3,3,4,2,0.9988448271846312
1447,7.541007617809316,5,2,6,3,0.5792200352275578
1448,8.70492231718488,4,4,5,3,0.042268994235934554
1449,9.556913755792186,3,6,6,2,0.5867547966913881
1450,7.4659842263171665,4,7,3,5,0.27457269567959663
1451,5.9773981120674184,5,1,3,1,0.03248132203589471
1452,6.942777921609711,5,6,7,0,0.8208533046946633
1453,8.951239875829746,1,0,7,3,0.2757296369807559
1454,6.5648779731106375,4,6,5,1,0.7965485540464985
1455,2.243096477574695,3,7,7,3,0.28821758295586697
1456,9.447589564055821,3,1,6,2,0.19432635387377428
1457,7.516214008252489,4,8,7,1,0.9739355741044274
1458,7.412107086217972,4,0,6,5,0.36164532775501956
1459,3.7254012191817374,4,5,7,5,0.6013762114431604
1460,7.271083761861258,2,0,7,4,0.6099814928144716
1461,5.150915245233268,3,2,7,0,0.5604734821735018
1462,7.209863816331937,5,10,4,0,0.9146957435212146
1463,2.8527442424639258,3,5,4,3,0.6744410713668685
1464,7.262762436824288,2,2,7,0,0.4037330041049302
1465,9.995309806165332,4,7,6,4,0.862380384524274
1466,2.3856963108844482,1,4,5,5,0.1810628991159644
1467,9.817393473770538,4,1,3,1,0.5442367576104175
1468,5.255263685782965,4,3,4,1,0.9505503719437564
1469,8.966027602698073,2,8,7,5,0.6253976298804127
1470,8.259083872466189,3,3,3,2,0.8169684504748762
1471,6.536130087893342,4,9,4,5,0.6535607255451928
1472,7.907593674010612,3,9,5,1,0.8393708635378904
1473,9.028124490410782,0,7,6,3,0.9444878798452436
1474,5.233122573208264,5,4,7,4,0.2729217275327368
1475,4.61626529250591,3,10,5,5,0.16966108125671886
1476,7.340747084508678,1,10,4,2,0.4839907503325399
1477,8.46276753553007,5,9,7,3,0.7018624268242158
1478,8.098281078212926,1,0,3,5,0.2271912531822161
1479,8.382509190869076,4,6,6,3,0.004101450430167075
1480,5.484666518503464,5,2,4,5,0.34293511583670533
1481,8.542673729400173,3,9,6,3,0.9688593354677885
1482,2.9616724429648675,5,7,7,0,0.6949674606058467
1483,6.355912783686796,4,2,5,3,0.40132544394122394
1484,2.0460692839849726,2,0,6,0,0.19257609734684034
1485,4.596686639202162,1,4,3,1,0.356089673754747
1486,4.931692278971183,4,1,4,0,0.16983943330124796
1487,5.169381532874043,2,10,3,3,0.10630582131295141
1488,7.563737653518897,5,3,6,4,0.9067423725725539
1489,5.108464810162766,5,0,5,4,0.9976503383754736
1490,5.589548980980245,4,8,5,1,0.1641144395957903
1491,3.9003530469946197,3,5,3,3,0.054522558878279725
1492,4.986014333034721,5,7,7,0,0.32973110714621234
1493,3.818157018105212,3,10,7,4,0.4616591807614153
1494,2.585567390147549,3,3,5,5,0.20482124707585447
1495,6.827588747051023,3,8,3,2,0.30142491179855846
1496,7.34570238844013,0,1,3,3,0.2008707356916577
1497,6.955922768076916,2,8,3,5,0.7742605684324513
1498,5.707952350404579,2,4,6,5,0.7125779432472608
1499,5.0382862414338385,5,5,7,3,0.6349515157609817
1500,8.906669196574601,5,2,7,2,0.38721785707920475
1501,6.152654281089744,3,3,6,4,0.909040941314236
1502,5.833455021037848,0,5,4,2,0.96953254153502
1503,2.2051365264514855,3,6,6,1,0.173639312625412
1504,4.729982621009251,0,0,3,0,0.22301264141187804
1505,5.0415649502868565,3,6,6,0,0.5256310280003696
1506,5.190582247175204,1,0,3,5,0.09125056928224529
1507,6.641378953818658,1,4,5,4,0.4364483988231128
1508,6.268820373815028,4,5,3,2,0.5817912647777101
1509,6.863240742347557,3,1,7,5,0.5220735711373331
1510,8.119066092337025,5,9,6,3,0.33090858307802606
1511,8.503885909728748,2,8,3,5,0.5424458060772068
1512,7.744984609811955,4,9,4,3,0.9588009542588478
1513,9.644189567639478,5,5,5,3,0.20601740429137605
1514,2.145860661410893,1,6,4,1,0.6548313583940036
1515,3.5662238854683688,3,9,4,1,0.04339669415605185
1516,2.060502999825137,4,7,4,3,0.06641640448143493
1517,7.179797713236824,3,10,5,4,0.551828224223585
1518,9.184244391599895,1,9,5,1,0.10493918032794947
1519,3.947858372610394,4,0,5,1,0.022346788426857334
1520,9.416276358370453,1,7,5,0,0.1715129976480222
1521,2.482139122316487,0,3,4,5,0.5648491709995744
1522,9.475488214444114,1,9,7,0,0.7033409545189324
1523,4.812981497917075,3,7,7,4,0.20247856414138
